artist,song,date,ua_position,ua_streams
Imagine Dragons,Bones,2023/07/13,49,59573
Imagine Dragons,Bones,2023/07/20,50,59812
Imagine Dragons,Bones,2023/07/27,54,57492
Imagine Dragons,Bones,2023/08/03,54,59111
Imagine Dragons,Bones,2023/08/10,56,55874
Imagine Dragons,Bones,2023/08/17,51,57735
Imagine Dragons,Bones,2023/08/24,46,60543
Imagine Dragons,Bones,2023/08/31,46,58437
Imagine Dragons,Bones,2023/09/07,48,56833
Imagine Dragons,Bones,2023/09/14,47,60373
Imagine Dragons,Bones,2023/09/21,53,56960
Imagine Dragons,Bones,2023/09/28,56,56361
Imagine Dragons,Bones,2023/10/05,58,54603
Imagine Dragons,Bones,2023/10/12,66,51473
Imagine Dragons,Bones,2023/10/19,68,50398
Imagine Dragons,Bones,2023/10/26,80,49656
Imagine Dragons,Bones,2023/11/02,80,50852
Imagine Dragons,Bones,2023/11/09,78,49859
Imagine Dragons,Bones,2023/11/16,94,48278
Imagine Dragons,Bones,2023/11/23,88,46345
Imagine Dragons,Bones,2023/11/30,90,47693
Imagine Dragons,Bones,2023/12/07,99,48264
Imagine Dragons,Bones,2023/12/14,111,44965
Imagine Dragons,Bones,2023/12/21,100,48868
Imagine Dragons,Bones,2023/12/28,113,46969
Imagine Dragons,Bones,2024/01/04,122,44154
Imagine Dragons,Bones,2024/01/11,88,47227
Imagine Dragons,Bones,2024/01/18,96,49406
Imagine Dragons,Bones,2024/01/25,98,50886
Imagine Dragons,Bones,2024/02/01,92,51373
Imagine Dragons,Bones,2024/02/08,101,51251
Imagine Dragons,Bones,2024/02/15,119,48948
Imagine Dragons,Bones,2024/02/22,117,48752
Imagine Dragons,Bones,2024/02/29,101,50860
Imagine Dragons,Bones,2024/03/07,103,51785
Imagine Dragons,Bones,2024/03/14,100,51491
Imagine Dragons,Bones,2024/03/21,104,50731
Imagine Dragons,Bones,2024/03/28,134,46602
Imagine Dragons,Bones,2024/04/04,136,45626
Imagine Dragons,Bones,2024/04/11,127,47806
Imagine Dragons,Bones,2024/04/18,163,44747
Imagine Dragons,Bones,2024/04/25,186,41989
Imagine Dragons,Bones,2024/05/02,182,43534
Imagine Dragons,Bones,2024/05/09,184,40790
Imagine Dragons,Bones,2024/05/16,196,40788
Imagine Dragons,Bones,2024/05/30,197,41210
Imagine Dragons,Bones,2024/06/06,198,39376
Imagine Dragons,Bones,2024/06/20,191,39182
Imagine Dragons,Bones,2024/06/27,183,38542
Imagine Dragons,Bones,2024/07/04,164,39366
Imagine Dragons,Bones,2024/07/11,158,38573
Imagine Dragons,Bones,2024/07/18,163,35833
Imagine Dragons,Bones,2024/07/25,183,39544
Imagine Dragons,Bones,2024/08/01,182,41553
Imagine Dragons,Bones,2024/08/08,198,40197
Imagine Dragons,Bones,2024/08/15,196,39989
Imagine Dragons,Bones,2024/08/22,182,39829
Imagine Dragons,Bones,2024/09/19,187,43818
Imagine Dragons,Bones,2024/09/26,197,42017
DOROFEEVA,"Кохаю, але не зовсім",2023/06/29,3,143459
DOROFEEVA,"Кохаю, але не зовсім",2023/07/06,3,131911
DOROFEEVA,"Кохаю, але не зовсім",2023/07/13,4,127808
DOROFEEVA,"Кохаю, але не зовсім",2023/07/20,6,130498
DOROFEEVA,"Кохаю, але не зовсім",2023/07/27,6,127063
DOROFEEVA,"Кохаю, але не зовсім",2023/08/03,4,133605
DOROFEEVA,"Кохаю, але не зовсім",2023/08/10,5,120717
DOROFEEVA,"Кохаю, але не зовсім",2023/08/17,6,114323
DOROFEEVA,"Кохаю, але не зовсім",2023/08/24,3,130527
DOROFEEVA,"Кохаю, але не зовсім",2023/08/31,3,129922
DOROFEEVA,"Кохаю, але не зовсім",2023/09/07,7,109928
DOROFEEVA,"Кохаю, але не зовсім",2023/09/14,7,112774
DOROFEEVA,"Кохаю, але не зовсім",2023/09/21,6,116990
DOROFEEVA,"Кохаю, але не зовсім",2023/09/28,5,120789
DOROFEEVA,"Кохаю, але не зовсім",2023/10/05,6,108822
DOROFEEVA,"Кохаю, але не зовсім",2023/10/12,8,103595
DOROFEEVA,"Кохаю, але не зовсім",2023/10/19,8,105652
DOROFEEVA,"Кохаю, але не зовсім",2023/10/26,7,113712
DOROFEEVA,"Кохаю, але не зовсім",2023/11/02,11,107767
DOROFEEVA,"Кохаю, але не зовсім",2023/11/09,13,96991
DOROFEEVA,"Кохаю, але не зовсім",2023/11/16,17,88164
DOROFEEVA,"Кохаю, але не зовсім",2023/11/23,21,86047
DOROFEEVA,"Кохаю, але не зовсім",2023/11/30,22,80291
DOROFEEVA,"Кохаю, але не зовсім",2023/12/07,15,92869
DOROFEEVA,"Кохаю, але не зовсім",2023/12/14,10,94135
DOROFEEVA,"Кохаю, але не зовсім",2023/12/21,8,105062
DOROFEEVA,"Кохаю, але не зовсім",2023/12/28,9,105492
DOROFEEVA,"Кохаю, але не зовсім",2024/01/04,8,108774
DOROFEEVA,"Кохаю, але не зовсім",2024/01/11,3,116983
DOROFEEVA,"Кохаю, але не зовсім",2024/01/18,13,97641
DOROFEEVA,"Кохаю, але не зовсім",2024/01/25,16,92710
DOROFEEVA,"Кохаю, але не зовсім",2024/02/01,19,90714
DOROFEEVA,"Кохаю, але не зовсім",2024/02/08,21,96284
DOROFEEVA,"Кохаю, але не зовсім",2024/02/15,22,93095
DOROFEEVA,"Кохаю, але не зовсім",2024/02/22,23,92352
DOROFEEVA,"Кохаю, але не зовсім",2024/02/29,22,93611
DOROFEEVA,"Кохаю, але не зовсім",2024/03/07,22,96963
DOROFEEVA,"Кохаю, але не зовсім",2024/03/14,29,87219
DOROFEEVA,"Кохаю, але не зовсім",2024/03/21,43,76600
DOROFEEVA,"Кохаю, але не зовсім",2024/03/28,45,73328
DOROFEEVA,"Кохаю, але не зовсім",2024/04/04,45,74088
DOROFEEVA,"Кохаю, але не зовсім",2024/04/11,57,66347
DOROFEEVA,"Кохаю, але не зовсім",2024/04/18,62,64454
DOROFEEVA,"Кохаю, але не зовсім",2024/04/25,47,77023
DOROFEEVA,"Кохаю, але не зовсім",2024/05/02,47,82879
DOROFEEVA,"Кохаю, але не зовсім",2024/05/09,45,79940
DOROFEEVA,"Кохаю, але не зовсім",2024/05/16,52,77034
DOROFEEVA,"Кохаю, але не зовсім",2024/05/23,70,67533
DOROFEEVA,"Кохаю, але не зовсім",2024/05/30,66,66451
DOROFEEVA,"Кохаю, але не зовсім",2024/06/06,62,67783
DOROFEEVA,"Кохаю, але не зовсім",2024/06/13,62,66966
DOROFEEVA,"Кохаю, але не зовсім",2024/06/20,63,63051
DOROFEEVA,"Кохаю, але не зовсім",2024/06/27,51,68909
DOROFEEVA,"Кохаю, але не зовсім",2024/07/04,52,61719
DOROFEEVA,"Кохаю, але не зовсім",2024/07/11,54,59055
DOROFEEVA,"Кохаю, але не зовсім",2024/07/18,55,54953
DOROFEEVA,"Кохаю, але не зовсім",2024/07/25,58,63136
DOROFEEVA,"Кохаю, але не зовсім",2024/08/01,64,62590
DOROFEEVA,"Кохаю, але не зовсім",2024/08/08,54,68708
DOROFEEVA,"Кохаю, але не зовсім",2024/08/15,52,69958
DOROFEEVA,"Кохаю, але не зовсім",2024/08/22,56,66122
DOROFEEVA,"Кохаю, але не зовсім",2024/08/29,59,61346
DOROFEEVA,"Кохаю, але не зовсім",2024/09/05,80,54390
DOROFEEVA,"Кохаю, але не зовсім",2024/09/12,85,57786
DOROFEEVA,"Кохаю, але не зовсім",2024/09/19,103,56304
DOROFEEVA,"Кохаю, але не зовсім",2024/09/26,109,52908
DOROFEEVA,"Кохаю, але не зовсім",2024/10/03,147,47634
DOROFEEVA,"Кохаю, але не зовсім",2024/10/10,165,44896
DOROFEEVA,"Кохаю, але не зовсім",2024/10/17,162,43602
DOROFEEVA,"Кохаю, але не зовсім",2024/10/24,172,42073
DOROFEEVA,"Кохаю, але не зовсім",2024/10/31,148,44491
DOROFEEVA,"Кохаю, але не зовсім",2024/11/07,140,44964
DOROFEEVA,"Кохаю, але не зовсім",2024/11/14,176,41254
DOROFEEVA,"Кохаю, але не зовсім",2024/11/28,190,40648
DOROFEEVA,"Кохаю, але не зовсім",2024/12/05,152,43529
DOROFEEVA,"Кохаю, але не зовсім",2024/12/12,184,42086
DOROFEEVA,"Кохаю, але не зовсім",2024/12/19,177,42599
DOROFEEVA,"Кохаю, але не зовсім",2024/12/26,175,42153
DOROFEEVA,"Кохаю, але не зовсім",2025/01/02,168,41481
DOROFEEVA,"Кохаю, але не зовсім",2025/01/09,186,38822
DOROFEEVA,"Кохаю, але не зовсім",2025/01/16,189,38669
DOROFEEVA,"Кохаю, але не зовсім",2025/01/23,191,39020
DOROFEEVA,"Кохаю, але не зовсім",2025/01/30,184,39525
shadowraze,Холод,2023/08/31,1,369143
shadowraze,Холод,2023/09/07,1,242768
shadowraze,Холод,2023/09/14,2,211397
shadowraze,Холод,2023/09/21,2,190335
shadowraze,Холод,2023/09/28,2,168203
shadowraze,Холод,2023/10/05,3,153170
shadowraze,Холод,2023/10/12,3,146626
shadowraze,Холод,2023/10/19,3,140145
shadowraze,Холод,2023/10/26,4,138500
shadowraze,Холод,2023/11/02,7,123813
shadowraze,Холод,2023/11/09,8,119038
shadowraze,Холод,2023/11/16,6,117254
shadowraze,Холод,2023/11/23,8,107490
shadowraze,Холод,2023/11/30,9,102847
shadowraze,Холод,2023/12/07,9,102508
shadowraze,Холод,2023/12/14,8,99395
shadowraze,Холод,2023/12/21,9,104925
shadowraze,Холод,2023/12/28,13,101475
shadowraze,Холод,2024/01/04,15,94945
shadowraze,Холод,2024/01/11,12,96366
shadowraze,Холод,2024/01/18,14,96086
shadowraze,Холод,2024/01/25,19,92009
shadowraze,Холод,2024/02/01,16,97411
shadowraze,Холод,2024/02/08,18,102412
shadowraze,Холод,2024/02/15,19,98672
shadowraze,Холод,2024/02/22,15,99427
shadowraze,Холод,2024/02/29,17,102043
shadowraze,Холод,2024/03/07,19,104321
shadowraze,Холод,2024/03/14,23,96745
shadowraze,Холод,2024/03/21,27,87564
shadowraze,Холод,2024/03/28,29,85827
shadowraze,Холод,2024/04/04,40,75954
shadowraze,Холод,2024/04/11,54,69589
shadowraze,Холод,2024/04/18,47,75549
shadowraze,Холод,2024/04/25,42,81962
shadowraze,Холод,2024/05/02,53,74528
shadowraze,Холод,2024/05/09,56,71147
shadowraze,Холод,2024/05/16,71,66766
shadowraze,Холод,2024/05/23,77,63310
shadowraze,Холод,2024/05/30,62,67097
shadowraze,Холод,2024/06/06,65,65868
shadowraze,Холод,2024/06/13,60,67796
shadowraze,Холод,2024/06/20,57,65003
shadowraze,Холод,2024/06/27,65,57177
shadowraze,Холод,2024/07/04,66,55259
shadowraze,Холод,2024/07/11,66,53381
shadowraze,Холод,2024/07/18,74,47752
shadowraze,Холод,2024/07/25,73,54658
shadowraze,Холод,2024/08/01,78,58076
shadowraze,Холод,2024/08/08,78,56875
shadowraze,Холод,2024/08/15,86,54143
shadowraze,Холод,2024/08/22,88,52506
shadowraze,Холод,2024/08/29,91,50811
shadowraze,Холод,2024/09/05,92,48999
shadowraze,Холод,2024/09/12,93,56390
shadowraze,Холод,2024/09/19,84,59946
shadowraze,Холод,2024/09/26,90,55912
shadowraze,Холод,2024/10/03,87,56871
shadowraze,Холод,2024/10/10,67,62997
shadowraze,Холод,2024/10/17,81,55907
shadowraze,Холод,2024/10/24,77,55900
shadowraze,Холод,2024/10/31,72,56432
shadowraze,Холод,2024/11/07,79,53510
shadowraze,Холод,2024/11/14,82,55079
shadowraze,Холод,2024/11/21,70,55793
shadowraze,Холод,2024/11/28,88,51508
shadowraze,Холод,2024/12/05,101,49402
shadowraze,Холод,2024/12/12,106,52058
shadowraze,Холод,2024/12/19,123,47978
shadowraze,Холод,2024/12/26,118,48538
shadowraze,Холод,2025/01/02,137,44020
shadowraze,Холод,2025/01/09,127,45282
shadowraze,Холод,2025/01/16,158,40594
shadowraze,Холод,2025/01/23,156,41779
shadowraze,Холод,2025/01/30,159,41005
shadowraze,Холод,2025/02/06,178,40111
shadowraze,Холод,2025/02/13,173,40299
shadowraze,Холод,2025/02/20,198,37226
DOROFEEVA,А я все плакала,2024/04/18,119,49522
DOROFEEVA,А я все плакала,2024/04/25,2,368996
DOROFEEVA,А я все плакала,2024/05/02,2,379591
DOROFEEVA,А я все плакала,2024/05/09,3,332044
DOROFEEVA,А я все плакала,2024/05/16,5,273842
DOROFEEVA,А я все плакала,2024/05/23,6,235751
DOROFEEVA,А я все плакала,2024/05/30,4,226824
DOROFEEVA,А я все плакала,2024/06/06,3,213504
DOROFEEVA,А я все плакала,2024/06/13,4,206713
DOROFEEVA,А я все плакала,2024/06/20,4,188344
DOROFEEVA,А я все плакала,2024/06/27,3,178740
DOROFEEVA,А я все плакала,2024/07/04,4,158970
DOROFEEVA,А я все плакала,2024/07/11,4,154413
DOROFEEVA,А я все плакала,2024/07/18,6,132949
DOROFEEVA,А я все плакала,2024/07/25,9,139848
DOROFEEVA,А я все плакала,2024/08/01,10,136331
DOROFEEVA,А я все плакала,2024/08/08,11,134491
DOROFEEVA,А я все плакала,2024/08/15,9,141389
DOROFEEVA,А я все плакала,2024/08/22,7,133447
DOROFEEVA,А я все плакала,2024/08/29,11,119220
DOROFEEVA,А я все плакала,2024/09/05,16,112231
DOROFEEVA,А я все плакала,2024/09/12,14,118868
DOROFEEVA,А я все плакала,2024/09/19,14,115181
DOROFEEVA,А я все плакала,2024/09/26,12,114140
DOROFEEVA,А я все плакала,2024/10/03,14,108343
DOROFEEVA,А я все плакала,2024/10/10,23,92080
DOROFEEVA,А я все плакала,2024/10/17,20,92074
DOROFEEVA,А я все плакала,2024/10/24,22,88375
DOROFEEVA,А я все плакала,2024/10/31,19,92581
DOROFEEVA,А я все плакала,2024/11/07,20,88331
DOROFEEVA,А я все плакала,2024/11/14,25,87734
DOROFEEVA,А я все плакала,2024/11/21,30,77294
DOROFEEVA,А я все плакала,2024/11/28,29,84893
DOROFEEVA,А я все плакала,2024/12/05,26,85281
DOROFEEVA,А я все плакала,2024/12/12,23,95582
DOROFEEVA,А я все плакала,2024/12/19,24,92605
DOROFEEVA,А я все плакала,2024/12/26,16,102122
DOROFEEVA,А я все плакала,2025/01/02,18,99417
DOROFEEVA,А я все плакала,2025/01/09,20,93051
DOROFEEVA,А я все плакала,2025/01/16,20,98224
DOROFEEVA,А я все плакала,2025/01/23,20,94085
DOROFEEVA,А я все плакала,2025/01/30,24,86390
DOROFEEVA,А я все плакала,2025/02/06,29,81782
DOROFEEVA,А я все плакала,2025/02/13,39,77281
DOROFEEVA,А я все плакала,2025/02/20,45,73379
DOROFEEVA,А я все плакала,2025/02/27,42,72727
DOROFEEVA,А я все плакала,2025/03/06,44,69631
DOROFEEVA,А я все плакала,2025/03/13,25,77622
DOROFEEVA,А я все плакала,2025/03/20,56,73996
DOROFEEVA,А я все плакала,2025/03/27,32,74726
Какая Разница,Рассвет,2021/07/15,197,18127
Какая Разница,Рассвет,2021/07/22,181,20268
Какая Разница,Рассвет,2022/01/06,187,29572
Какая Разница,Рассвет,2022/01/13,50,50665
Какая Разница,Рассвет,2022/01/20,41,63810
Какая Разница,Рассвет,2022/01/27,43,61648
Какая Разница,Рассвет,2022/02/03,43,64102
Какая Разница,Рассвет,2022/02/10,41,63826
Какая Разница,Рассвет,2022/02/17,46,62530
Какая Разница,Рассвет,2022/02/24,50,55129
Какая Разница,Рассвет,2022/03/03,31,39812
Какая Разница,Рассвет,2022/03/10,35,42445
Какая Разница,Рассвет,2022/03/17,37,43346
Какая Разница,Рассвет,2022/03/24,41,42611
Какая Разница,Рассвет,2022/03/31,37,43558
Какая Разница,Рассвет,2022/04/07,42,42418
Какая Разница,Рассвет,2022/04/14,43,46552
Какая Разница,Рассвет,2022/04/21,50,44749
Какая Разница,Рассвет,2022/04/28,51,41909
Какая Разница,Рассвет,2022/05/05,60,42609
Какая Разница,Рассвет,2022/05/12,47,43236
Какая Разница,Рассвет,2022/05/19,47,47723
Какая Разница,Рассвет,2022/05/26,40,48760
Какая Разница,Рассвет,2022/06/02,37,47587
Какая Разница,Рассвет,2022/06/09,29,52213
Какая Разница,Рассвет,2022/06/16,31,50810
Какая Разница,Рассвет,2022/06/23,42,47561
Какая Разница,Рассвет,2022/06/30,42,44371
Какая Разница,Рассвет,2022/07/07,56,43934
Какая Разница,Рассвет,2022/07/14,45,46428
Какая Разница,Рассвет,2022/07/21,42,47373
Какая Разница,Рассвет,2022/07/28,48,49936
Какая Разница,Рассвет,2022/08/04,51,50411
Какая Разница,Рассвет,2022/08/11,57,47404
Какая Разница,Рассвет,2022/08/18,68,45179
Какая Разница,Рассвет,2022/08/25,76,43189
Какая Разница,Рассвет,2022/09/01,80,42661
Какая Разница,Рассвет,2022/09/08,70,42813
Какая Разница,Рассвет,2022/09/15,59,48640
Какая Разница,Рассвет,2022/09/22,55,52601
Какая Разница,Рассвет,2022/09/29,62,48395
Какая Разница,Рассвет,2022/10/06,66,47161
Какая Разница,Рассвет,2022/10/13,56,50249
Какая Разница,Рассвет,2022/10/20,59,51032
Какая Разница,Рассвет,2022/10/27,72,50028
Какая Разница,Рассвет,2022/11/03,56,55506
Какая Разница,Рассвет,2022/11/10,53,53203
Какая Разница,Рассвет,2022/11/17,42,57143
Какая Разница,Рассвет,2022/11/24,64,45287
Какая Разница,Рассвет,2022/12/01,55,45280
Какая Разница,Рассвет,2022/12/08,56,44994
Какая Разница,Рассвет,2022/12/15,55,46676
Какая Разница,Рассвет,2022/12/22,65,43125
Какая Разница,Рассвет,2022/12/29,76,47593
Какая Разница,Рассвет,2023/01/05,86,46247
Какая Разница,Рассвет,2023/01/12,74,44161
Какая Разница,Рассвет,2023/01/19,76,42877
Какая Разница,Рассвет,2023/01/26,76,42624
Какая Разница,Рассвет,2023/02/02,89,39921
Какая Разница,Рассвет,2023/02/09,67,47268
Какая Разница,Рассвет,2023/02/16,41,58451
Какая Разница,Рассвет,2023/02/23,46,57651
Какая Разница,Рассвет,2023/03/02,71,48312
Какая Разница,Рассвет,2023/03/09,65,50925
Какая Разница,Рассвет,2023/03/16,66,52533
Какая Разница,Рассвет,2023/03/23,72,50378
Какая Разница,Рассвет,2023/03/30,74,50434
Какая Разница,Рассвет,2023/04/06,61,52288
Какая Разница,Рассвет,2023/04/13,53,54322
Какая Разница,Рассвет,2023/04/20,60,50652
Какая Разница,Рассвет,2023/04/27,80,47479
Какая Разница,Рассвет,2023/05/04,71,49001
Какая Разница,Рассвет,2023/05/11,61,53572
Какая Разница,Рассвет,2023/05/18,103,45788
Какая Разница,Рассвет,2023/05/25,111,44281
Какая Разница,Рассвет,2023/06/01,107,45207
Какая Разница,Рассвет,2023/06/08,113,44835
Какая Разница,Рассвет,2023/06/15,126,42061
Какая Разница,Рассвет,2023/06/22,72,52079
Какая Разница,Рассвет,2023/06/29,42,61930
Какая Разница,Рассвет,2023/07/06,75,50434
Какая Разница,Рассвет,2023/07/13,66,51576
Какая Разница,Рассвет,2023/07/20,80,49522
Какая Разница,Рассвет,2023/07/27,95,45750
Какая Разница,Рассвет,2023/08/03,114,44032
Какая Разница,Рассвет,2023/08/10,126,40725
Какая Разница,Рассвет,2023/08/17,115,42284
Какая Разница,Рассвет,2023/08/24,101,43958
Какая Разница,Рассвет,2023/08/31,104,42288
Какая Разница,Рассвет,2023/09/07,121,38941
Какая Разница,Рассвет,2023/09/14,116,41908
Какая Разница,Рассвет,2023/09/21,112,42665
Какая Разница,Рассвет,2023/09/28,131,39668
Какая Разница,Рассвет,2023/10/05,127,40487
Какая Разница,Рассвет,2023/10/12,126,41364
Какая Разница,Рассвет,2023/10/19,124,41504
Какая Разница,Рассвет,2023/10/26,121,41544
Какая Разница,Рассвет,2023/11/02,149,38577
Какая Разница,Рассвет,2023/11/09,147,39200
Какая Разница,Рассвет,2023/11/16,142,41092
Какая Разница,Рассвет,2023/11/23,114,42867
Какая Разница,Рассвет,2023/11/30,126,42220
Какая Разница,Рассвет,2023/12/07,138,42764
Какая Разница,Рассвет,2023/12/14,122,42706
Какая Разница,Рассвет,2023/12/21,124,44257
Какая Разница,Рассвет,2023/12/28,135,44210
Какая Разница,Рассвет,2024/01/04,147,40968
Какая Разница,Рассвет,2024/01/11,138,40241
Какая Разница,Рассвет,2024/01/18,141,42260
Какая Разница,Рассвет,2024/01/25,130,45278
Какая Разница,Рассвет,2024/02/01,105,48844
Какая Разница,Рассвет,2024/02/08,114,48375
Какая Разница,Рассвет,2024/02/15,152,44676
Какая Разница,Рассвет,2024/02/22,155,43831
Какая Разница,Рассвет,2024/02/29,167,42742
Какая Разница,Рассвет,2024/03/07,149,44852
Какая Разница,Рассвет,2024/03/14,159,43843
Какая Разница,Рассвет,2024/05/09,186,40743
Какая Разница,Рассвет,2024/10/24,190,40241
Какая Разница,Рассвет,2024/10/31,189,40395
Какая Разница,Рассвет,2024/11/21,200,38730
Какая Разница,Рассвет,2024/12/05,116,47641
Какая Разница,Рассвет,2024/12/12,83,57166
Какая Разница,Рассвет,2024/12/19,80,57100
Какая Разница,Рассвет,2024/12/26,74,59373
Какая Разница,Рассвет,2025/01/02,75,56836
Какая Разница,Рассвет,2025/01/09,58,62189
Какая Разница,Рассвет,2025/01/16,65,58916
Какая Разница,Рассвет,2025/01/23,70,56052
Какая Разница,Рассвет,2025/01/30,83,52018
Какая Разница,Рассвет,2025/02/06,72,55312
Какая Разница,Рассвет,2025/02/13,80,53785
Какая Разница,Рассвет,2025/02/20,74,56841
Какая Разница,Рассвет,2025/02/27,54,63655
Какая Разница,Рассвет,2025/03/06,63,56371
Какая Разница,Рассвет,2025/03/13,85,51109
Какая Разница,Рассвет,2025/03/20,91,55527
Какая Разница,Рассвет,2025/03/27,89,50572
alyona alyona,Teresa & Maria,2024/01/18,4,132238
alyona alyona,Teresa & Maria,2024/01/25,1,234621
alyona alyona,Teresa & Maria,2024/02/01,1,263069
alyona alyona,Teresa & Maria,2024/02/08,1,395641
alyona alyona,Teresa & Maria,2024/02/15,1,306482
alyona alyona,Teresa & Maria,2024/02/22,1,233357
alyona alyona,Teresa & Maria,2024/02/29,1,209549
alyona alyona,Teresa & Maria,2024/03/07,2,192086
alyona alyona,Teresa & Maria,2024/03/14,4,174261
alyona alyona,Teresa & Maria,2024/03/21,4,165962
alyona alyona,Teresa & Maria,2024/03/28,6,152328
alyona alyona,Teresa & Maria,2024/04/04,7,146466
alyona alyona,Teresa & Maria,2024/04/11,9,133603
alyona alyona,Teresa & Maria,2024/04/18,11,124384
alyona alyona,Teresa & Maria,2024/04/25,10,135545
alyona alyona,Teresa & Maria,2024/05/02,5,176863
alyona alyona,Teresa & Maria,2024/05/09,4,227013
alyona alyona,Teresa & Maria,2024/05/16,2,364488
alyona alyona,Teresa & Maria,2024/05/23,4,253954
alyona alyona,Teresa & Maria,2024/05/30,8,186932
alyona alyona,Teresa & Maria,2024/06/06,7,167788
alyona alyona,Teresa & Maria,2024/06/13,9,153368
alyona alyona,Teresa & Maria,2024/06/20,10,134901
alyona alyona,Teresa & Maria,2024/06/27,10,130812
alyona alyona,Teresa & Maria,2024/07/04,12,112017
alyona alyona,Teresa & Maria,2024/07/11,17,103276
alyona alyona,Teresa & Maria,2024/07/18,17,92835
alyona alyona,Teresa & Maria,2024/07/25,21,97305
alyona alyona,Teresa & Maria,2024/08/01,29,87925
alyona alyona,Teresa & Maria,2024/08/08,31,87381
alyona alyona,Teresa & Maria,2024/08/15,35,82742
alyona alyona,Teresa & Maria,2024/08/22,47,71678
alyona alyona,Teresa & Maria,2024/08/29,45,68469
alyona alyona,Teresa & Maria,2024/09/05,57,62518
alyona alyona,Teresa & Maria,2024/09/12,78,60643
alyona alyona,Teresa & Maria,2024/09/19,97,57625
alyona alyona,Teresa & Maria,2024/09/26,106,53502
alyona alyona,Teresa & Maria,2024/10/03,112,51632
alyona alyona,Teresa & Maria,2024/10/10,128,50554
alyona alyona,Teresa & Maria,2024/10/17,139,47502
alyona alyona,Teresa & Maria,2024/10/24,140,46162
alyona alyona,Teresa & Maria,2024/10/31,152,44301
alyona alyona,Teresa & Maria,2024/11/07,163,42056
alyona alyona,Teresa & Maria,2024/11/14,168,42327
alyona alyona,Teresa & Maria,2024/12/12,135,47666
alyona alyona,Teresa & Maria,2024/12/19,157,44469
alyona alyona,Teresa & Maria,2024/12/26,157,44082
alyona alyona,Teresa & Maria,2025/01/02,156,42371
alyona alyona,Teresa & Maria,2025/01/09,193,38276
alyona alyona,Teresa & Maria,2025/01/16,164,40201
alyona alyona,Teresa & Maria,2025/01/23,181,39670
alyona alyona,Teresa & Maria,2025/01/30,186,39037
Adam,Повільно,2023/02/23,181,34616
Adam,Повільно,2023/03/02,189,33035
Adam,Повільно,2023/03/09,172,35373
Adam,Повільно,2023/03/16,170,36719
Adam,Повільно,2023/03/23,132,40228
Adam,Повільно,2023/03/30,141,38779
Adam,Повільно,2023/04/06,151,37664
Adam,Повільно,2023/04/13,133,39521
Adam,Повільно,2023/04/20,141,37295
Adam,Повільно,2023/04/27,126,39930
Adam,Повільно,2023/05/04,105,42910
Adam,Повільно,2023/05/11,108,42905
Adam,Повільно,2023/05/18,114,44668
Adam,Повільно,2023/05/25,91,47073
Adam,Повільно,2023/06/01,88,48508
Adam,Повільно,2023/06/08,102,46544
Adam,Повільно,2023/06/15,111,44323
Adam,Повільно,2023/06/22,99,45690
Adam,Повільно,2023/06/29,96,45255
Adam,Повільно,2023/07/06,91,46213
Adam,Повільно,2023/07/13,85,46898
Adam,Повільно,2023/07/20,86,48054
Adam,Повільно,2023/07/27,84,47940
Adam,Повільно,2023/08/03,90,47891
Adam,Повільно,2023/08/10,81,46771
Adam,Повільно,2023/08/17,86,46951
Adam,Повільно,2023/08/24,74,49029
Adam,Повільно,2023/08/31,64,51748
Adam,Повільно,2023/09/07,73,47642
Adam,Повільно,2023/09/14,77,48865
Adam,Повільно,2023/09/21,56,55518
Adam,Повільно,2023/09/28,72,49715
Adam,Повільно,2023/10/05,67,50487
Adam,Повільно,2023/10/12,57,54173
Adam,Повільно,2023/10/19,73,49813
Adam,Повільно,2023/10/26,86,47835
Adam,Повільно,2023/11/02,79,51134
Adam,Повільно,2023/11/09,77,49987
Adam,Повільно,2023/11/16,97,48019
Adam,Повільно,2023/11/23,80,47969
Adam,Повільно,2023/11/30,80,49438
Adam,Повільно,2023/12/07,57,58646
Adam,Повільно,2023/12/14,57,55149
Adam,Повільно,2023/12/21,64,55201
Adam,Повільно,2023/12/28,66,56698
Adam,Повільно,2024/01/04,62,53939
Adam,Повільно,2024/01/11,54,55549
Adam,Повільно,2024/01/18,61,57508
Adam,Повільно,2024/01/25,68,55912
Adam,Повільно,2024/02/01,71,56555
Adam,Повільно,2024/02/08,80,55353
Adam,Повільно,2024/02/15,73,57751
Adam,Повільно,2024/02/22,80,55541
Adam,Повільно,2024/02/29,81,54532
Adam,Повільно,2024/03/07,52,68838
Adam,Повільно,2024/03/14,46,72892
Adam,Повільно,2024/03/21,44,74754
Adam,Повільно,2024/03/28,40,76793
Adam,Повільно,2024/04/04,38,77628
Adam,Повільно,2024/04/11,39,80603
Adam,Повільно,2024/04/18,42,80273
Adam,Повільно,2024/04/25,45,77798
Adam,Повільно,2024/05/02,38,94380
Adam,Повільно,2024/05/09,42,83320
Adam,Повільно,2024/05/16,49,79008
Adam,Повільно,2024/05/23,41,85733
Adam,Повільно,2024/05/30,40,87766
Adam,Повільно,2024/06/06,36,88552
Adam,Повільно,2024/06/13,34,91391
Adam,Повільно,2024/06/20,37,83745
Adam,Повільно,2024/06/27,49,72049
Adam,Повільно,2024/07/04,40,77619
Adam,Повільно,2024/07/11,26,86464
Adam,Повільно,2024/07/18,45,66608
Adam,Повільно,2024/07/25,44,75818
